IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Sdc,Dynamic Execution,Masked%,Crash%,Sdc%,Masked%+Sdc%,INS_type,Unnamed: 17,0x4209bb,CrashOnSameIP
42bf1c,xmm4,376181925,3760,sdc,<HPL_lmul>,shl,"shl, $0x10,%r9d",0,0,1,77.274525,27.86069652,8.955223881,63.1840796,91.04477612,SHIFT,,,0.0
42be31,rsi,376181962,5727,masked,<HPL_ladd>,add,"add, %esi,%eax",1,0,0,77.274533,27.86069652,8.955223881,63.1840796,91.04477612,INTEGER,,,0.0
42bedd,r10,376232558,2263,sdc,<HPL_lmul>,shr,"shr, $0x10,%esi",0,0,1,77.284926,27.36318408,8.955223881,63.68159204,91.04477612,SHIFT,,,0.0
42be98,xmm5,376284352,2138,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,77.295566,27.36318408,9.452736318,63.1840796,90.54726368,SHIFT,,,0.0
42befc,rsi,376363033,7937,sdc,<HPL_lmul>,add,"add, $0x4,%rax",0,0,1,77.311728,27.86069652,9.452736318,62.68656716,90.54726368,INTEGER,,,0.5772727272727273
42bea3,rcx,376390174,3578,masked,<HPL_lmul>,mov,"mov, %esi,%edi",1,0,0,77.317304,27.86069652,9.452736318,62.68656716,90.54726368,DATAXFER,,,0.0
420b66,rcx,376535946,8904,sdc,<HPL_setran>,mov,"mov, 0xa33dcf(%rip),%r10d",0,0,1,77.347248,27.36318408,9.452736318,63.1840796,90.54726368,DATAXFER,,,0.0
42beec,rbx,376604598,3047,masked,<HPL_lmul>,add,"add, %r8d,%edi",1,0,0,77.361351,27.36318408,9.452736318,63.1840796,90.54726368,INTEGER,,,0.0
420aac,rbx,376647564,2607,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %esi,%xmm2",1,0,0,77.370177,26.86567164,9.452736318,63.68159204,90.54726368,CONVERT,,,0.0
42be8c,rsi,376657131,4965,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,77.372142,26.86567164,9.452736318,63.68159204,90.54726368,DATAXFER,,,0.0
42be43,r11,376704091,1384,sdc,<HPL_lmul>,mov,"mov, 0x4(%rdi),%r8d",0,0,1,77.381789,26.86567164,9.452736318,63.68159204,90.54726368,DATAXFER,,,0.0
42be13,rflags,376725788,12901,sdc,<HPL_ladd>,or,"or, %r8d,%ecx",0,0,1,77.386246,26.86567164,9.950248756,63.1840796,90.04975124,LOGICAL,,,0.0
420b83,rbx,376779356,11132,sdc,<HPL_setran>,mov,"mov, $0xe54940,%esi",0,0,1,77.39725,27.36318408,9.950248756,62.68656716,90.04975124,DATAXFER,,,0.32142857142857145
42be98,rdi,376785722,393,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,77.398558,27.36318408,9.950248756,62.68656716,90.04975124,SHIFT,,,0.0
42bf27,rsi,376872157,6264,sdc,<HPL_lmul>,or,"or, %r10d,%r8d",0,0,1,77.416313,27.36318408,9.950248756,62.68656716,90.04975124,LOGICAL,,,0.0
420b8d,r8,376946171,12890,crash,<HPL_setran>,add,"add, $0x18,%rsp",0,1,0,77.431517,27.36318408,9.452736318,63.1840796,90.54726368,INTEGER,,,0.9791666666666666
42bea8,rcx,376967238,2068,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,77.435845,27.36318408,9.452736318,63.1840796,90.54726368,SHIFT,,,0.0
42be6d,rbx,377019224,9012,sdc,<HPL_lmul>,movzwl,"movzwl, %r11w,%r9d",0,0,1,77.446524,27.36318408,9.452736318,63.1840796,90.54726368,DATAXFER,,,0.0
42be9d,xmm0,377071666,2516,sdc,<HPL_lmul>,imul,"imul, %r9d,%ebx",0,0,1,77.457296,27.36318408,9.452736318,63.1840796,90.54726368,INTEGER,,,0.0
42be47,,377117457,2748,sdc,<HPL_lmul>,mov,"mov, 0x4(%rsi),%ebx",0,0,1,77.466703,27.86069652,9.452736318,62.68656716,90.54726368,DATAXFER,,,0.0
42bebe,xmm1,377129729,7578,masked,<HPL_lmul>,mov,"mov, %esi,%ebx",1,0,0,77.469224,28.35820896,9.452736318,62.18905473,90.54726368,DATAXFER,,,0.0
42bec3,rax,377134999,7184,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,77.470306,28.35820896,9.452736318,62.18905473,90.54726368,SHIFT,,,0.0
420a74,rdi,377153946,6408,sdc,<HPL_rand>,mov,"mov, $0x3,%edi",0,0,1,77.474198,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
42bec8,xmm1,377157718,10707,sdc,<HPL_lmul>,cmp,"cmp, $0x1,%ecx",0,0,1,77.474973,28.35820896,8.955223881,62.68656716,91.04477612,CONDITION,,,0.0
42be98,rcx,377169963,5407,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,77.477489,28.85572139,8.955223881,62.18905473,91.04477612,SHIFT,,,0.0
42be94,rsp,377237720,3582,masked,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",1,0,0,77.491407,29.35323383,8.955223881,61.69154229,91.04477612,DATAXFER,,,0.0
42beb1,r11,377258505,7133,masked,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",1,0,0,77.495677,28.85572139,9.452736318,61.69154229,90.54726368,DATAXFER,,,0.0
42be24,rbx,377278952,10618,sdc,<HPL_ladd>,add,"add, %r11d,%r8d",0,0,1,77.499877,28.85572139,9.452736318,61.69154229,90.54726368,INTEGER,,,0.0
42bed8,rax,377283951,10942,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,77.500904,28.85572139,9.452736318,61.69154229,90.54726368,INTEGER,,,0.0
42be8c,rax,377288365,77,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,77.501811,28.85572139,9.452736318,61.69154229,90.54726368,DATAXFER,,,0.0
42bf00,rdx,377304287,12292,sdc,<HPL_lmul>,cmp,"cmp, $0x4,%rcx",0,0,1,77.505082,28.35820896,9.452736318,62.18905473,90.54726368,CONDITION,,,0.20085470085470086
420a74,rsi,377311216,3990,sdc,<HPL_rand>,mov,"mov, $0x3,%edi",0,0,1,77.506505,28.35820896,9.452736318,62.18905473,90.54726368,DATAXFER,,,0.0
42bed8,rax,377328804,10068,masked,<HPL_lmul>,add,"add, %ebx,%esi",1,0,0,77.510118,28.35820896,9.452736318,62.18905473,90.54726368,INTEGER,,,0.0
420a9b,rcx,377330224,4210,masked,<HPL_rand>,shr,"shr, $0x10,%edx",1,0,0,77.51041,28.35820896,9.452736318,62.18905473,90.54726368,SHIFT,,,0.0
42beb1,rbx,377347595,1285,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,77.513978,27.86069652,9.452736318,62.68656716,90.54726368,DATAXFER,,,0.0
42bec3,r15,377433999,9222,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,77.531727,27.86069652,8.955223881,63.1840796,91.04477612,SHIFT,,,0.0
42be55,xmm3,377458206,12133,sdc,<HPL_lmul>,movzwl,"movzwl, %cx,%eax",0,0,1,77.5367,27.36318408,8.955223881,63.68159204,91.04477612,DATAXFER,,,0.0
42be98,rsp,377464858,5990,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,77.538066,27.36318408,8.955223881,63.68159204,91.04477612,SHIFT,,,0.0
42befc,rax,377532034,2015,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,77.551866,27.86069652,8.457711443,63.68159204,91.54228856,INTEGER,,,0.5772727272727273
42be8f,xmm1,377635871,12168,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,77.573196,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42be71,rax,377723631,10119,masked,<HPL_lmul>,imul,"imul, %eax,%r8d",1,0,0,77.591224,28.35820896,8.457711443,63.1840796,91.54228856,INTEGER,,,0.0
420ae0,rdi,377751954,11528,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,77.597042,28.35820896,8.457711443,63.1840796,91.54228856,FP,,,0.0
42bee7,rsi,377853420,12092,sdc,<HPL_lmul>,movzwl,"movzwl, -0x14(%rsp),%edi",0,0,1,77.617885,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42bea1,rsi,377871020,10163,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,77.6215,28.35820896,8.955223881,62.68656716,91.04477612,INTEGER,,,0.0
42bec3,rdi,377911464,4917,masked,<HPL_lmul>,shr,"shr, $0x10,%ebx",1,0,0,77.629808,28.35820896,8.955223881,62.68656716,91.04477612,SHIFT,,,0.0
42be91,rsi,377940744,9017,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,77.635823,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
42bf1c,xmm12,377966438,10031,sdc,<HPL_lmul>,shl,"shl, $0x10,%r9d",0,0,1,77.641101,28.85572139,8.955223881,62.18905473,91.04477612,SHIFT,,,0.0
42beb8,xmm3,378038974,8101,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,77.656002,28.85572139,8.955223881,62.18905473,91.04477612,INTEGER,,,0.0
42be40,rdi,378079120,5701,crash,<HPL_lmul>,push,"push, %rbx",0,1,0,77.664248,28.85572139,8.955223881,62.18905473,91.04477612,STACK,,,1.0
420af0,rflags,378107266,3456,sdc,<HPL_setran>,cmp,"cmp, $0x3,%edi",0,0,1,77.67003,29.35323383,8.955223881,61.69154229,91.04477612,CONDITION,,,0.0
42beb5,rax,378133161,6815,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,77.67535,29.35323383,8.457711443,62.18905473,91.54228856,DATAXFER,,,0.0
42beb1,rax,378157265,40,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,77.680301,28.85572139,8.457711443,62.68656716,91.54228856,DATAXFER,,,0.0
42befc,rcx,378216612,2460,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,77.692492,28.85572139,7.960199005,63.1840796,92.039801,INTEGER,,,0.5772727272727273
42be55,rflags,378219113,4061,sdc,<HPL_lmul>,movzwl,"movzwl, %cx,%eax",0,0,1,77.693006,28.85572139,7.960199005,63.1840796,92.039801,DATAXFER,,,0.0
42bdf1,rcx,378254774,1485,sdc,<HPL_ladd>,mov,"mov, %r8d,%r9d",0,0,1,77.700331,28.85572139,7.960199005,63.1840796,92.039801,DATAXFER,,,0.0
42be5b,rcx,378296198,6747,sdc,<HPL_lmul>,movzwl,"movzwl, %r8w,%r10d",0,0,1,77.708841,28.85572139,7.960199005,63.1840796,92.039801,DATAXFER,,,0.0
420ab8,r10,378333645,3704,sdc,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm5",0,0,1,77.716533,28.35820896,7.960199005,63.68159204,92.039801,FP,,,0.0
42bf1c,rflags,378439208,7745,masked,<HPL_lmul>,shl,"shl, $0x10,%r9d",1,0,0,77.738218,27.86069652,7.960199005,64.17910448,92.039801,SHIFT,,,0.0
42bf31,rdi,378495325,6649,sdc,<HPL_lmul>,pop,"pop, %rbx",0,0,1,77.749746,27.86069652,7.960199005,64.17910448,92.039801,STACK,,,0.7457627118644068
42beb5,xmm2,378545361,2272,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,77.760024,27.86069652,7.960199005,64.17910448,92.039801,DATAXFER,,,0.0
42be0c,rcx,378569324,9553,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,77.764946,27.86069652,7.960199005,64.17910448,92.039801,SHIFT,,,0.0
42bea8,rsi,378572540,8706,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,77.765607,27.86069652,7.960199005,64.17910448,92.039801,SHIFT,,,0.0
42be94,rbx,378602850,9962,masked,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",1,0,0,77.771833,28.35820896,7.960199005,63.68159204,92.039801,DATAXFER,,,0.0
420b7b,rdi,378648320,3095,sdc,<HPL_setran>,mov,"mov, %rsp,%rdi",0,0,1,77.781174,27.86069652,7.960199005,64.17910448,92.039801,DATAXFER,,,0.6458333333333334
42bf24,rdx,378650845,11944,sdc,<HPL_lmul>,or,"or, %r9d,%r11d",0,0,1,77.781693,28.35820896,7.960199005,63.68159204,92.039801,LOGICAL,,,0.0
42be98,rdi,378659689,3109,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,77.783509,27.86069652,7.960199005,64.17910448,92.039801,SHIFT,,,0.0
42be5b,r9,378724903,12377,sdc,<HPL_lmul>,movzwl,"movzwl, %r8w,%r10d",0,0,1,77.796906,27.36318408,8.457711443,64.17910448,91.54228856,DATAXFER,,,0.0
42be98,r9,378739929,2860,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,77.799992,27.86069652,8.457711443,63.68159204,91.54228856,SHIFT,,,0.0
42bf11,xmm1,378788501,7325,sdc,<HPL_lmul>,movzwl,"movzwl, -0x18(%rsp),%r8d",0,0,1,77.80997,27.86069652,8.457711443,63.68159204,91.54228856,DATAXFER,,,0.0
42be94,r10,378808463,1819,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,77.814071,27.86069652,8.457711443,63.68159204,91.54228856,DATAXFER,,,0.0
42be5f,rbx,378843334,1434,masked,<HPL_lmul>,shr,"shr, $0x10,%r8d",1,0,0,77.821234,27.86069652,8.457711443,63.68159204,91.54228856,SHIFT,,,0.0
42bf0c,rdx,378894312,8402,masked,<HPL_lmul>,mov,"mov, -0x1c(%rsp),%r9d",1,0,0,77.831706,27.86069652,8.457711443,63.68159204,91.54228856,DATAXFER,,,0.0
420ab8,,378903886,6123,sdc,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm5",0,0,1,77.833672,27.86069652,8.457711443,63.68159204,91.54228856,FP,,,0.0
42befc,xmm0,378913082,11187,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,77.835562,27.86069652,8.457711443,63.68159204,91.54228856,INTEGER,,,0.5772727272727273
42bed1,rdi,378913687,10672,sdc,<HPL_lmul>,movzwl,"movzwl, %si,%esi",0,0,1,77.835686,27.86069652,8.457711443,63.68159204,91.54228856,DATAXFER,,,0.0
420b54,rbx,379075539,5528,masked,<HPL_setran>,mov,"mov, 0xa33ddd(%rip),%r9d",1,0,0,77.868934,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42be94,rdi,379105089,9570,sdc,<HPL_lmul>,mov,"mov, -0x30(%rsp,%rcx,4),%ebx",0,0,1,77.875004,28.35820896,7.960199005,63.68159204,92.039801,DATAXFER,,,0.0
42bf17,rdi,379127697,7855,sdc,<HPL_lmul>,mov,"mov, -0x14(%rsp),%r10d",0,0,1,77.879648,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42be98,rsi,379182970,5594,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,77.891002,28.35820896,8.955223881,62.68656716,91.04477612,SHIFT,,,0.0
42be1d,xmm1,379198981,7489,sdc,<HPL_ladd>,add,"add, %r10d,%r8d",0,0,1,77.894291,28.35820896,9.452736318,62.18905473,90.54726368,INTEGER,,,0.0
420a74,rdi,379242899,12547,sdc,<HPL_rand>,mov,"mov, $0x3,%edi",0,0,1,77.903313,28.35820896,9.452736318,62.18905473,90.54726368,DATAXFER,,,0.0
42be8c,rbx,379315931,5225,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,77.918315,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
420aa8,rsi,379508688,12075,masked,<HPL_rand>,cvtsi2sd,"cvtsi2sd, %ecx,%xmm1",1,0,0,77.957911,28.35820896,8.457711443,63.1840796,91.54228856,CONVERT,,,0.0
42be8a,rbx,379511253,773,crash,<HPL_lmul>,xor,"xor, %ecx,%ecx",0,1,0,77.958438,28.85572139,8.457711443,62.68656716,91.54228856,LOGICAL,,,0.9074074074074074
420b7e,rdi,379526698,5062,sdc,<HPL_setran>,mov,"mov, $0xe54938,%edx",0,0,1,77.961611,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.5555555555555556
42bebe,r11,379533246,6724,sdc,<HPL_lmul>,mov,"mov, %esi,%ebx",0,0,1,77.962956,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42bdd5,rbx,379540684,5962,sdc,<HPL_ladd>,mov,"mov, 0x4(%rsi),%eax",0,0,1,77.964484,28.35820896,8.457711443,63.1840796,91.54228856,DATAXFER,,,0.0
42bead,rbx,379580783,4963,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,77.972721,28.35820896,8.457711443,63.1840796,91.54228856,CONDITION,,,0.0
42bef8,rsi,379674826,7780,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,77.99204,28.35820896,8.457711443,63.1840796,91.54228856,INTEGER,,,0.9689119170984456
42bead,rdi,379779264,3921,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,78.013493,28.35820896,8.457711443,63.1840796,91.54228856,CONDITION,,,0.0
420abc,rcx,379894677,981,masked,<HPL_rand>,addsd,"addsd, %xmm0,%xmm1",1,0,0,78.037202,28.35820896,8.457711443,63.1840796,91.54228856,FP,,,0.0
42bebe,r8,379916318,551,masked,<HPL_lmul>,mov,"mov, %esi,%ebx",1,0,0,78.041647,27.86069652,8.955223881,63.1840796,91.04477612,DATAXFER,,,0.0
42beec,rsi,379965093,12603,masked,<HPL_lmul>,add,"add, %r8d,%edi",1,0,0,78.051666,27.86069652,8.955223881,63.1840796,91.04477612,INTEGER,,,0.0
420b54,r9,379969251,4483,masked,<HPL_setran>,mov,"mov, 0xa33ddd(%rip),%r9d",1,0,0,78.052521,27.86069652,8.955223881,63.1840796,91.04477612,DATAXFER,,,0.0
42beb1,rdi,379996531,347,sdc,<HPL_lmul>,mov,"mov, -0x34(%rsp,%rcx,4),%ebx",0,0,1,78.058125,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
42be98,,380025841,7549,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,78.064145,28.35820896,8.955223881,62.68656716,91.04477612,SHIFT,,,0.0
42bdd2,xmm5,380034036,6793,sdc,<HPL_ladd>,mov,"mov, (%rdi),%r10d",0,0,1,78.065829,27.86069652,8.955223881,63.1840796,91.04477612,DATAXFER,,,0.0
42bddf,rsi,380087823,12408,sdc,<HPL_ladd>,movzwl,"movzwl, %r10w,%edi",0,0,1,78.076878,27.86069652,9.452736318,62.68656716,90.54726368,DATAXFER,,,0.0
42be91,rsi,380164080,5301,masked,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",1,0,0,78.092543,27.86069652,9.452736318,62.68656716,90.54726368,DATAXFER,,,0.0
42be8f,rsi,380203297,3730,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,78.100599,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
420acc,rax,380252515,265,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,78.110709,28.35820896,8.955223881,62.68656716,91.04477612,FP,,,0.0
42beb8,rdi,380272770,254,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,78.11487,28.35820896,8.955223881,62.68656716,91.04477612,INTEGER,,,0.0
42be8c,rdi,380291592,12990,sdc,<HPL_lmul>,mov,"mov, -0x4(%rax),%ebx",0,0,1,78.118736,27.86069652,8.955223881,63.1840796,91.04477612,DATAXFER,,,0.0
42befc,xmm1,380327314,3632,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,78.126074,28.35820896,8.955223881,62.68656716,91.04477612,INTEGER,,,0.5772727272727273
42becd,rbx,380390679,248,masked,<HPL_lmul>,mov,"mov, -0x38(%rsp,%rcx,4),%ebx",1,0,0,78.139091,28.35820896,8.955223881,62.68656716,91.04477612,DATAXFER,,,0.0
42bdd2,r9,380398083,7085,sdc,<HPL_ladd>,mov,"mov, (%rdi),%r10d",0,0,1,78.140612,28.85572139,8.955223881,62.18905473,91.04477612,DATAXFER,,,0.0
42bec3,r11,380471203,12811,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,78.155632,28.85572139,8.955223881,62.18905473,91.04477612,SHIFT,,,0.0
42be8f,r9,380548450,11813,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,78.1715,28.85572139,8.955223881,62.18905473,91.04477612,DATAXFER,,,0.0
42bed4,rdi,380579759,10063,sdc,<HPL_lmul>,imul,"imul, %r10d,%ebx",0,0,1,78.177932,28.85572139,8.955223881,62.18905473,91.04477612,INTEGER,,,0.0
420ad0,,380719081,479,masked,<HPL_rand>,mulsd,"mulsd, %xmm0,%xmm1",1,0,0,78.206551,28.35820896,9.452736318,62.18905473,90.54726368,FP,,,0.0
42bea8,rbx,380793516,984,sdc,<HPL_lmul>,shr,"shr, $0x10,%edi",0,0,1,78.221842,28.35820896,9.452736318,62.18905473,90.54726368,SHIFT,,,0.0
42bef8,r8,380807876,5040,crash,<HPL_lmul>,add,"add, $0x1,%rcx",0,1,0,78.224792,28.85572139,9.452736318,61.69154229,90.54726368,INTEGER,,,0.9689119170984456
42bef3,rbx,380924043,9024,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,78.248655,29.35323383,9.452736318,61.19402985,90.54726368,SHIFT,,,0.0
420adc,r9,380967019,8462,masked,<HPL_rand>,mulsd,"mulsd, %xmm3,%xmm1",1,0,0,78.257483,29.35323383,9.452736318,61.19402985,90.54726368,FP,,,0.0
42bed8,rbx,381002283,7938,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,78.264727,29.35323383,9.452736318,61.19402985,90.54726368,INTEGER,,,0.0
42bea1,rdi,381042650,986,sdc,<HPL_lmul>,add,"add, %ebx,%esi",0,0,1,78.273019,29.85074627,9.452736318,60.69651741,90.54726368,INTEGER,,,0.0
42bead,,381140901,10255,sdc,<HPL_lmul>,test,"test, %ecx,%ecx",0,0,1,78.293202,29.85074627,8.955223881,61.19402985,91.04477612,CONDITION,,,0.0
42beb8,rbx,381176792,12016,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,78.300575,29.35323383,8.955223881,61.69154229,91.04477612,INTEGER,,,0.0
42be41,rsp,381246240,12157,sdc,<HPL_lmul>,mov,"mov, (%rsi),%ecx",0,0,1,78.314841,29.35323383,8.955223881,61.69154229,91.04477612,DATAXFER,,,0.0
420ab4,rsi,381338828,1288,masked,<HPL_rand>,mulsd,"mulsd, %xmm4,%xmm0",1,0,0,78.33386,29.85074627,8.955223881,61.19402985,91.04477612,FP,,,0.0
420a81,xmm10,381360557,2480,masked,<HPL_rand>,mov,"mov, (%rsp),%edx",1,0,0,78.338324,29.85074627,8.955223881,61.19402985,91.04477612,DATAXFER,,,0.0
42bec3,rsp,381436772,4050,sdc,<HPL_lmul>,shr,"shr, $0x10,%ebx",0,0,1,78.35398,29.35323383,8.955223881,61.69154229,91.04477612,SHIFT,,,0.0
42bf1c,r10,381478764,7802,sdc,<HPL_lmul>,shl,"shl, $0x10,%r9d",0,0,1,78.362606,29.35323383,8.955223881,61.69154229,91.04477612,SHIFT,,,0.0
420ae4,r9,381490281,774,sdc,<HPL_rand>,subsd,"subsd, %xmm1,%xmm0",0,0,1,78.364972,29.35323383,9.452736318,61.19402985,90.54726368,FP,,,0.0
42be5f,rdx,381505060,2466,masked,<HPL_lmul>,shr,"shr, $0x10,%r8d",1,0,0,78.368008,29.35323383,9.452736318,61.19402985,90.54726368,SHIFT,,,0.0
42bedd,,381563591,7530,masked,<HPL_lmul>,shr,"shr, $0x10,%esi",1,0,0,78.380031,28.85572139,9.452736318,61.69154229,90.54726368,SHIFT,,,0.0
420b7b,rflags,381587104,10891,crash,<HPL_setran>,mov,"mov, %rsp,%rdi",0,1,0,78.384861,28.85572139,9.452736318,61.69154229,90.54726368,DATAXFER,,,0.6458333333333334
42bef3,rsi,381618354,6331,masked,<HPL_lmul>,shr,"shr, $0x10,%edi",1,0,0,78.391281,28.35820896,9.452736318,62.18905473,90.54726368,SHIFT,,,0.0
420aa5,rcx,381655689,3498,sdc,<HPL_rand>,shr,"shr, $0x10,%eax",0,0,1,78.39895,28.35820896,9.452736318,62.18905473,90.54726368,SHIFT,,,0.0
42be13,rcx,381660910,8840,sdc,<HPL_ladd>,or,"or, %r8d,%ecx",0,0,1,78.400023,28.35820896,9.452736318,62.18905473,90.54726368,LOGICAL,,,0.0
42bed4,r8,381668801,5269,sdc,<HPL_lmul>,imul,"imul, %r10d,%ebx",0,0,1,78.401644,28.35820896,9.950248756,61.69154229,90.04975124,INTEGER,,,0.0
420b83,r10,381675841,9089,sdc,<HPL_setran>,mov,"mov, $0xe54940,%esi",0,0,1,78.40309,28.35820896,9.950248756,61.69154229,90.04975124,DATAXFER,,,0.32142857142857145
42bebe,rbx,381735754,6144,masked,<HPL_lmul>,mov,"mov, %esi,%ebx",1,0,0,78.415397,28.35820896,9.950248756,61.69154229,90.04975124,DATAXFER,,,0.0
420a84,rdi,381755476,9605,sdc,<HPL_rand>,movsd,"movsd, 0x7d1a4c(%rip),%xmm4",0,0,1,78.419448,27.86069652,9.950248756,62.18905473,90.04975124,UnKnown,,,0.0
42be8f,r11,381782357,10229,sdc,<HPL_lmul>,mov,"mov, %ebx,%edi",0,0,1,78.42497,27.36318408,9.950248756,62.68656716,90.04975124,DATAXFER,,,0.0
42beb8,,381789198,7832,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,78.426376,27.36318408,9.950248756,62.68656716,90.04975124,INTEGER,,,0.0
42be91,rcx,381812264,6822,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,78.431114,27.36318408,9.950248756,62.68656716,90.04975124,DATAXFER,,,0.0
42be91,r9,381861366,7894,sdc,<HPL_lmul>,movzwl,"movzwl, %bx,%esi",0,0,1,78.4412,27.36318408,9.950248756,62.68656716,90.04975124,DATAXFER,,,0.0
42be8f,rbx,381890475,8310,masked,<HPL_lmul>,mov,"mov, %ebx,%edi",1,0,0,78.44718,27.36318408,9.950248756,62.68656716,90.04975124,DATAXFER,,,0.0
42be06,xmm1,381913122,7899,masked,<HPL_ladd>,mov,"mov, %r11d,%ecx",1,0,0,78.451832,27.36318408,9.452736318,63.1840796,90.54726368,DATAXFER,,,0.0
42befc,r11,381984540,12797,masked,<HPL_lmul>,add,"add, $0x4,%rax",1,0,0,78.466503,27.36318408,9.452736318,63.1840796,90.54726368,INTEGER,,,0.5772727272727273
42be33,rax,381993707,84,sdc,<HPL_ladd>,shl,"shl, $0x10,%eax",0,0,1,78.468386,26.86567164,9.452736318,63.68159204,90.54726368,SHIFT,,,0.0
42beb8,rsi,381993789,4759,sdc,<HPL_lmul>,imul,"imul, %r11d,%ebx",0,0,1,78.468403,26.3681592,9.452736318,64.17910448,90.54726368,INTEGER,,,0.0
42befc,rbx,382018455,8752,crash,<HPL_lmul>,add,"add, $0x4,%rax",0,1,0,78.47347,26.3681592,9.452736318,64.17910448,90.54726368,INTEGER,,,0.5772727272727273
42be0c,r10,382115631,3012,sdc,<HPL_ladd>,shr,"shr, $0x10,%r11d",0,0,1,78.493432,26.86567164,9.452736318,63.68159204,90.54726368,SHIFT,,,0.0
42bf1c,xmm0,382133851,11783,sdc,<HPL_lmul>,shl,"shl, $0x10,%r9d",0,0,1,78.497175,26.86567164,9.452736318,63.68159204,90.54726368,SHIFT,,,0.0
