IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
400ff1,rax,3558733,2208,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,2.013684,63.387978142076506,36.61202185792349,CONVERT
400ff1,xmm0,3575444,3891,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,2.023297,63.58695652173913,36.41304347826087,CONVERT
400f11,rcx,3637054,270,masked,<alloc_1d_dbl>,shl,"shl, $0x2,%edi",1,0,2.058738,63.24324324324324,36.75675675675676,SHIFT
400ff8,rcx,3732599,637,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,2.113699,63.44086021505376,36.55913978494624,FP
400fe8,rflags,3812647,421,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,2.159746,63.10160427807487,36.898395721925134,INTEGER
400cbe,xmm1,3843111,3688,masked,<bpnn_adjust_weights._omp_fn.1>,add,"add, (%r9,%rax,8),%rdx",1,0,2.17727,63.297872340425535,36.70212765957447,INTEGER
400ff1,rbp,3862267,1098,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,2.188289,63.49206349206349,36.507936507936506,CONVERT
400ff5,rflags,3873450,4699,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,2.194722,63.68421052631579,36.31578947368421,CONDITION
400ff8,xmm0,3911902,4531,masked,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",1,0,2.216841,63.35078534031414,36.64921465968586,FP
400da6,rdx,3926059,2603,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,2.224985,63.020833333333336,36.97916666666666,INTEGER
400ff1,rcx,3930694,3854,crash,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",0,1,2.227651,62.69430051813472,37.30569948186528,CONVERT
400cc2,rflags,4025079,4252,crash,<bpnn_adjust_weights._omp_fn.1>,mov,"mov, %rsi,%rcx",0,1,2.281945,62.37113402061856,37.628865979381445,DATAXFER
400fe8,rbx,4048669,2317,masked,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",1,0,2.295515,62.56410256410256,37.43589743589744,INTEGER
400ff1,rdx,4075429,1005,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,2.310909,62.755102040816325,37.24489795918368,CONVERT
4012e7,xmm0,4098463,3786,masked,<bpnn_create>,add,"add, $0x1,%rcx",1,0,2.324159,62.94416243654823,37.055837563451774,INTEGER
400ff1,rcx,4099961,2170,masked,<bpnn_randomize_weights>,cvtsi2ss,"cvtsi2ss, %eax,%xmm0",1,0,2.32502,62.62626262626262,37.37373737373738,CONVERT
400f7a,rdi,4150010,4316,masked,<alloc_2d_dbl>,mov,"mov, %ebp,%edi",1,0,2.353811,62.8140703517588,37.185929648241206,DATAXFER
400cf4,rax,4167340,3569,masked,<bpnn_adjust_weights._omp_fn.1>,cvtpd2ps,"cvtpd2ps, %xmm0,%xmm0",1,0,2.363779,62.5,37.5,CONVERT
400f11,rax,4221228,1578,crash,<alloc_1d_dbl>,shl,"shl, $0x2,%edi",0,1,2.394778,62.6865671641791,37.3134328358209,SHIFT
400fe8,rax,4249816,1915,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,2.411223,62.6865671641791,37.3134328358209,INTEGER
400ff5,rcx,4249991,651,crash,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",0,1,2.411324,62.6865671641791,37.3134328358209,CONDITION
400fe8,xmm0,4329939,4522,crash,<bpnn_randomize_weights>,add,"add, $0x1,%rbx",0,1,2.457313,62.6865671641791,37.3134328358209,INTEGER
400ff8,rflags,4336276,1932,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,2.460958,62.6865671641791,37.3134328358209,FP
400ff8,rflags,4421811,188,crash,<bpnn_randomize_weights>,mulss,"mulss, 0x1090(%rip),%xmm0",0,1,2.510161,62.6865671641791,37.3134328358209,FP
400ff5,rax,4495829,2456,masked,<bpnn_randomize_weights>,cmp,"cmp, %ebx,%r12d",1,0,2.55274,62.18905472636816,37.81094527363184,CONDITION
400fd0,rax,4509109,28,masked,<bpnn_randomize_weights>,test,"test, %r12d,%r12d",1,0,2.560379,62.18905472636816,37.81094527363184,CONDITION
400f10,rcx,4526410,2614,masked,<alloc_1d_dbl>,push,"push, %rbx",1,0,2.570331,61.691542288557216,38.308457711442784,STACK
400ccc,rbp,4540980,115,crash,<bpnn_adjust_weights._omp_fn.1>,add,"add, $0x1,%rax",0,1,2.578712,61.691542288557216,38.308457711442784,INTEGER
400fe0,rbx,4542462,1778,crash,<bpnn_randomize_weights>,mov,"mov, (%r15,%r14,8),%rax",0,1,2.579565,62.18905472636816,37.81094527363184,DATAXFER
400da6,rdx,4629989,3989,masked,<bpnn_layerforward._omp_fn.0>,add,"add, $0x1,%rax",1,0,2.629914,61.691542288557216,38.308457711442784,INTEGER
