IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
455bdc,rax,1582377,1299,crash,<hypre_BoomerAMGCreateS._omp_fn.1>,minsd,"minsd, %xmm2,%xmm0",0,1,28.337158,29.85074627,66.66666667,FP
48036a,rflags,1582721,890,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,add,"add, $0x1,%rdx",0,1,28.343321,29.85074627,66.66666667,INTEGER
4572cc,rflags,1588007,1263,masked,<hypre_BoomerAMGCreate2ndS._omp_fn.10>,mov,"mov, (%rdx,%r15,1),%rax",1,0,28.438029,29.35323383,67.1641791,DATAXFER
4266b3,rdi,1592191,1200,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.9>,mov,"mov, (%r9,%rax,8),%rcx",0,1,28.512992,29.85074627,66.66666667,DATAXFER
4287d0,xmm0,1596040,1425,crash,<hypre_BoomerAMGBuildMultipass>,add,"add, $0x1,%rax",0,1,28.581953,29.85074627,66.66666667,INTEGER
4.70E+12,rax,1598599,814,masked,<hypre_ParMatmul._omp_fn.4>,mov,"mov, (%r8),%r9",1,0,28.627802,29.85074627,66.66666667,DATAXFER
485857,r8,1602569,1088,sdc,<hypre_IJMatrixSetValuesOMPParCSR._omp_fn.6>,mov,"mov, 0x78(%r13),%rax",0,0,28.698931,29.35323383,67.1641791,DATAXFER
4.05E+04,rcx,1603955,413,crash,<BuildIJLaplacian27pt._omp_fn.0>,mov,"mov, (%r15),%rbx",0,1,28.723764,29.35323383,67.1641791,DATAXFER
411a08,rax,1607984,1003,crash,<hypre_BoomerAMGCoarsenPMIS._omp_fn.2>,mov,"mov, 0x18(%rbx),%rsi",0,1,28.79595,29.35323383,67.1641791,DATAXFER
4251ce,rax,1608717,779,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,mov,"mov, (%rdi,%r10,8),%rdx",0,1,28.809083,29.35323383,67.1641791,DATAXFER
425254,rflags,1610875,724,crash,<hypre_BoomerAMGBuildMultipass._omp_fn.5>,add,"add, 0x8(%rcx,%r14,1),%r11",0,1,28.847747,29.35323383,67.1641791,INTEGER
480344,rdx,1611690,619,crash,<hypre_CSRMatrixMatvecOutOfPlace._omp_fn.6>,mov,"mov, 0x8(%r9,%rbx,8),%rcx",0,1,28.862349,29.35323383,67.1641791,DATAXFER
